0001 +1 +1.0000000000000000 +0.0000000000000000 +0.0000000000000000 +0.0000000000000000
0002 +1 +0.8090169943749475 +0.1624598481164531 +0.5000000000000000 +0.2628655560595668
0003 +1 +0.8090169943749475 -0.1624598481164531 +0.5000000000000000 -0.2628655560595668
0004 +1 +0.8090169943749475 -0.4253254041760199 +0.3090169943749475 +0.2628655560595668
0005 +1 +0.8090169943749475 +0.4253254041760199 +0.3090169943749475 -0.2628655560595668
0006 +1 +0.8090169943749475 -0.5257311121191337 +0.0000000000000000 -0.2628655560595667
0007 +1 +0.8090169943749475 +0.5257311121191337 +0.0000000000000000 +0.2628655560595667
0008 +1 +0.8090169943749475 -0.1624598481164532 -0.5000000000000000 -0.2628655560595668
0009 +1 +0.8090169943749475 +0.1624598481164532 -0.5000000000000000 +0.2628655560595668
0010 +1 +0.8090169943749475 -0.4253254041760199 -0.3090169943749473 +0.2628655560595669
0011 +1 +0.8090169943749475 +0.4253254041760199 -0.3090169943749473 -0.2628655560595669
0012 +1 +0.8090169943749475 +0.0000000000000000 +0.0000000000000000 +0.5877852522924731
0013 +1 +0.8090169943749475 +0.0000000000000000 +0.0000000000000000 -0.5877852522924731
0014 +1 +0.3090169943749476 +0.2628655560595669 +0.8090169943749472 +0.4253254041760200
0015 +1 +0.3090169943749476 -0.2628655560595669 +0.8090169943749472 -0.4253254041760200
0016 +1 +0.3090169943749475 -0.8506508083520399 +0.0000000000000000 -0.4253254041760200
0017 +1 +0.3090169943749475 +0.8506508083520399 +0.0000000000000000 +0.4253254041760200
0018 +1 -0.3090169943749474 +0.2628655560595669 +0.8090169943749473 +0.4253254041760201
0019 +1 -0.3090169943749474 -0.2628655560595669 +0.8090169943749473 -0.4253254041760201
0020 +1 +0.3090169943749476 -0.6881909602355867 +0.5000000000000000 +0.4253254041760200
0021 +1 +0.3090169943749476 +0.6881909602355867 +0.5000000000000000 -0.4253254041760200
0022 +1 +0.3090169943749475 -0.6881909602355868 -0.5000000000000000 +0.4253254041760200
0023 +1 +0.3090169943749475 +0.6881909602355868 -0.5000000000000000 -0.4253254041760200
0024 +1 +0.3090169943749475 +0.0000000000000000 +0.0000000000000000 +0.9510565162951535
0025 +1 +0.3090169943749475 +0.0000000000000000 +0.0000000000000000 -0.9510565162951535
0026 +1 +0.5000000000000000 +0.4253254041760199 +0.3090169943749475 +0.6881909602355868
0027 +1 +0.5000000000000000 -0.4253254041760199 +0.3090169943749475 -0.6881909602355868
0028 +1 +0.5000000000000000 -0.1624598481164531 +0.5000000000000000 +0.6881909602355867
0029 +1 +0.5000000000000000 +0.1624598481164531 +0.5000000000000000 -0.6881909602355867
0030 +1 -0.5000000000000000 +0.4253254041760200 +0.3090169943749474 +0.6881909602355868
0031 +1 +0.5000000000000000 +0.4253254041760200 -0.3090169943749474 +0.6881909602355868
0032 +1 +0.5000000000000000 -0.5257311121191335 +0.0000000000000000 +0.6881909602355868
0033 +1 +0.5000000000000000 +0.5257311121191335 +0.0000000000000000 -0.6881909602355868
0034 +1 -0.5000000000000000 -0.1624598481164532 +0.5000000000000000 +0.6881909602355869
0035 +1 -0.5000000000000000 +0.1624598481164532 +0.5000000000000000 -0.6881909602355869
0036 +1 +0.5000000000000000 -0.2628655560595667 +0.8090169943749473 +0.1624598481164532
0037 +1 +0.5000000000000000 +0.2628655560595667 +0.8090169943749473 -0.1624598481164532
0038 +1 +0.5000000000000000 -0.6881909602355867 +0.5000000000000000 -0.1624598481164532
0039 +1 +0.5000000000000000 +0.6881909602355867 +0.5000000000000000 +0.1624598481164532
0040 +1 +0.5000000000000000 -0.8506508083520399 +0.0000000000000000 +0.1624598481164531
0041 +1 +0.5000000000000000 +0.8506508083520399 +0.0000000000000000 -0.1624598481164531
0042 +1 +0.5000000000000000 -0.6881909602355869 -0.5000000000000000 -0.1624598481164533
0043 +1 +0.5000000000000000 +0.6881909602355869 -0.5000000000000000 +0.1624598481164533
0044 +1 -0.5000000000000000 -0.2628655560595667 +0.8090169943749473 +0.1624598481164532
0045 +1 +0.5000000000000000 -0.2628655560595669 -0.8090169943749473 +0.1624598481164532
0046 +1 +0.0000000000000000 +0.5257311121191336 +0.0000000000000000 +0.8506508083520400
0047 +1 +0.0000000000000000 +0.1624598481164531 +0.5000000000000000 +0.8506508083520399
0048 +1 +0.0000000000000000 -0.1624598481164531 +0.5000000000000000 -0.8506508083520399
0049 +1 +0.0000000000000000 -0.4253254041760199 +0.3090169943749474 +0.8506508083520400
0050 +1 +0.0000000000000000 +0.4253254041760199 +0.3090169943749474 -0.8506508083520400
0051 +1 +0.0000000000000000 +0.6881909602355867 +0.5000000000000000 +0.5257311121191337
0052 +1 +0.0000000000000000 -0.6881909602355867 +0.5000000000000000 -0.5257311121191337
0053 +1 +0.0000000000000000 -0.2628655560595667 +0.8090169943749475 +0.5257311121191337
0054 +1 +0.0000000000000000 +0.2628655560595667 +0.8090169943749475 -0.5257311121191337
0055 +1 +0.0000000000000000 -0.8506508083520399 +0.0000000000000000 +0.5257311121191337
0056 +1 +0.0000000000000000 +0.0000000000000000 +1.0000000000000000 +0.0000000000000000
0057 +1 -0.0000000000000000 +0.9510565162951535 +0.3090169943749475 +0.0000000000000000
0058 +1 +0.0000000000000000 +0.9510565162951535 -0.3090169943749473 +0.0000000000000000
0059 +1 +0.0000000000000000 -0.5877852522924731 +0.8090169943749475 +0.0000000000000000
0060 +1 +0.0000000000000000 +0.5877852522924731 +0.8090169943749475 -0.0000000000000000
0061 -1 +1.0000000000000000 +0.0000000000000000 +0.0000000000000000 +0.0000000000000000
0062 -1 +0.3090169943749476 +0.2628655560595669 +0.8090169943749472 +0.4253254041760200
0063 -1 +0.3090169943749476 -0.2628655560595669 +0.8090169943749472 -0.4253254041760200
0064 -1 +0.3090169943749475 -0.8506508083520399 +0.0000000000000000 -0.4253254041760200
0065 -1 +0.3090169943749475 +0.8506508083520399 +0.0000000000000000 +0.4253254041760200
0066 -1 -0.3090169943749474 +0.2628655560595669 +0.8090169943749473 +0.4253254041760201
0067 -1 -0.3090169943749474 -0.2628655560595669 +0.8090169943749473 -0.4253254041760201
0068 -1 +0.3090169943749476 -0.6881909602355867 +0.5000000000000000 +0.4253254041760200
0069 -1 +0.3090169943749476 +0.6881909602355867 +0.5000000000000000 -0.4253254041760200
0070 -1 +0.3090169943749475 -0.6881909602355868 -0.5000000000000000 +0.4253254041760200
0071 -1 +0.3090169943749475 +0.6881909602355868 -0.5000000000000000 -0.4253254041760200
0072 -1 +0.3090169943749475 +0.0000000000000000 +0.0000000000000000 +0.9510565162951535
0073 -1 +0.3090169943749475 +0.0000000000000000 +0.0000000000000000 -0.9510565162951535
0074 -1 +0.8090169943749475 +0.1624598481164531 +0.5000000000000000 +0.2628655560595668
0075 -1 +0.8090169943749475 -0.1624598481164531 +0.5000000000000000 -0.2628655560595668
0076 -1 +0.8090169943749475 -0.4253254041760199 +0.3090169943749475 +0.2628655560595668
0077 -1 +0.8090169943749475 +0.4253254041760199 +0.3090169943749475 -0.2628655560595668
0078 -1 +0.8090169943749475 -0.5257311121191337 +0.0000000000000000 -0.2628655560595667
0079 -1 +0.8090169943749475 +0.5257311121191337 +0.0000000000000000 +0.2628655560595667
0080 -1 +0.8090169943749475 -0.1624598481164532 -0.5000000000000000 -0.2628655560595668
0081 -1 +0.8090169943749475 +0.1624598481164532 -0.5000000000000000 +0.2628655560595668
0082 -1 +0.8090169943749475 -0.4253254041760199 -0.3090169943749473 +0.2628655560595669
0083 -1 +0.8090169943749475 +0.4253254041760199 -0.3090169943749473 -0.2628655560595669
0084 -1 +0.8090169943749475 +0.0000000000000000 +0.0000000000000000 +0.5877852522924731
0085 -1 +0.8090169943749475 +0.0000000000000000 +0.0000000000000000 -0.5877852522924731
0086 -1 +0.5000000000000000 +0.4253254041760199 +0.3090169943749475 +0.6881909602355868
0087 -1 +0.5000000000000000 -0.4253254041760199 +0.3090169943749475 -0.6881909602355868
